working on SERVER_NAME,Status,LOGIN_NAME,JOB_NAME,IS_ENABLED,LastRun,JOB_ID,DESCRIPTION,DATE_CREATED,DATE_MODIFIED,DATABASE NAME
SERVER_NAME,Status,LOGIN_NAME,JOB_NAME,IS_ENABLED,LastRun,JOB_ID,DESCRIPTION,DATE_CREATED,DATE_MODIFIED,DATABASE NAME
working on PVMSQL04,Success,vmsrvc,Past Day stats rollupINF_VIM_VCDB,Yes,10/23/2017 11:00,c81c0c22-d691-48b9-8bcf-9b98759c81ef,This job is to roll up 5 min stats and should run every 30 mins,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Day stats rollupINF_VIM_VCDB,Yes,10/23/2017 11:00,c81c0c22-d691-48b9-8bcf-9b98759c81ef,This job is to roll up 5 min stats and should run every 30 mins,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Month stats rollupINF_VIM_VCDB,Yes,10/23/2017 2:15,eb532f70-f93d-461d-a3c5-a4c799523ead,This job is to roll up Past Month stats and should run every day,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Month stats rollupINF_VIM_VCDB,Yes,10/23/2017 2:15,eb532f70-f93d-461d-a3c5-a4c799523ead,This job is to roll up Past Month stats and should run every day,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Month stats rollupVIEW_VIM_VCDB,Yes,10/23/2017 2:15,77136f39-0b75-4d3e-b97b-b43cc103a587,This job is to roll up Past Month stats and should run every day,8/29/2017 12:15,9/7/2017 14:22,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Month stats rollupVIEW_VIM_VCDB,Yes,10/23/2017 2:15,77136f39-0b75-4d3e-b97b-b43cc103a587,This job is to roll up Past Month stats and should run every day,8/29/2017 12:15,9/7/2017 14:22,PROD_VIM_VCDB
working on PVMSQL04,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,b7465590-8af2-43af-8608-c486cbfab96c,No description available.,9/19/2016 15:44,9/19/2016 15:44,master
PVMSQL04,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,b7465590-8af2-43af-8608-c486cbfab96c,No description available.,9/19/2016 15:44,9/19/2016 15:44,master
working on PVMSQL04,Success,vmsrvc,Topn past year VIEW_VIM_VCDB,Yes,10/23/2017 2:30,35573def-95c2-47fc-8ccf-cf0063a2d65e,This job is to maintain topn processing of yearly stats,8/29/2017 14:10,9/7/2017 14:24,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past year VIEW_VIM_VCDB,Yes,10/23/2017 2:30,35573def-95c2-47fc-8ccf-cf0063a2d65e,This job is to maintain topn processing of yearly stats,8/29/2017 14:10,9/7/2017 14:24,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past week VIEW_VIM_VCDB,Yes,10/23/2017 10:55,f3c1a6c2-0f01-4aba-a4f9-dd54f0cee2bf,This job is to maintain topn processing of weekly stats,8/29/2017 14:10,9/7/2017 14:23,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past week VIEW_VIM_VCDB,Yes,10/23/2017 10:55,f3c1a6c2-0f01-4aba-a4f9-dd54f0cee2bf,This job is to maintain topn processing of weekly stats,8/29/2017 14:10,9/7/2017 14:23,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Event Task Cleanup PROD_VIM_VCDB,Yes,10/23/2017 7:30,d865400a-3d82-4af0-858a-e23999daa626,This job is to clean up old Events and Tasks,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Event Task Cleanup PROD_VIM_VCDB,Yes,10/23/2017 7:30,d865400a-3d82-4af0-858a-e23999daa626,This job is to clean up old Events and Tasks,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Day stats rollupVIEW_VIM_VCDB,Yes,10/23/2017 11:00,e2beb3c4-8f35-47c0-ba43-e51b36fac8db,This job is to roll up 5 min stats and should run every 30 mins,8/29/2017 12:14,9/7/2017 13:47,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Day stats rollupVIEW_VIM_VCDB,Yes,10/23/2017 11:00,e2beb3c4-8f35-47c0-ba43-e51b36fac8db,This job is to roll up 5 min stats and should run every 30 mins,8/29/2017 12:14,9/7/2017 13:47,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Week stats rollupINF_VIM_VCDB,Yes,10/23/2017 9:45,f9f75ddf-a496-44d5-b833-e9cbf1d4cad4,This job is to roll up past week stats and should run every 2 hours,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Week stats rollupINF_VIM_VCDB,Yes,10/23/2017 9:45,f9f75ddf-a496-44d5-b833-e9cbf1d4cad4,This job is to roll up past week stats and should run every 2 hours,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Process Performance Data VIEW_VIM_VCDB,Yes,10/23/2017 11:00,38f08e8a-2761-4ba2-9393-f382a792682c,This job is to collect DB performance counters and should run on every 30 min,8/29/2017 12:16,9/7/2017 14:22,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Process Performance Data VIEW_VIM_VCDB,Yes,10/23/2017 11:00,38f08e8a-2761-4ba2-9393-f382a792682c,This job is to collect DB performance counters and should run on every 30 min,8/29/2017 12:16,9/7/2017 14:22,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Process Performance Data PROD_VIM_VCDB,Yes,10/23/2017 11:00,578f54ff-1b38-43bb-82c7-fe330d22df71,This job is to collect DB performance counters and should run on every 30 min,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Process Performance Data PROD_VIM_VCDB,Yes,10/23/2017 11:00,578f54ff-1b38-43bb-82c7-fe330d22df71,This job is to collect DB performance counters and should run on every 30 min,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on TDMSQL05,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,66ee61b6-dd84-4dc1-bb06-8eabcd8f9d59,No description available.,2/9/2016 21:24,2/9/2016 21:24,master
TDMSQL05,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,66ee61b6-dd84-4dc1-bb06-8eabcd8f9d59,No description available.,2/9/2016 21:24,2/9/2016 21:24,master
working on TDMSQL07,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,706bbbd9-5dd2-4b41-8269-5d3f1004c345,No description available.,8/27/2015 12:16,8/27/2015 12:16,master
TDMSQL07,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,706bbbd9-5dd2-4b41-8269-5d3f1004c345,No description available.,8/27/2015 12:16,8/27/2015 12:16,master
working on PQRMSQL11,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,862eda67-400d-4ce5-b8fc-5b546b4203ca,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
PQRMSQL11,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,862eda67-400d-4ce5-b8fc-5b546b4203ca,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
working on TDMSQL07,Never Ran,sa,sp_purge_jobhistory,Yes,,4d17445c-f488-4d7b-ab0c-69e08e3a21b0,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
TDMSQL07,Never Ran,sa,sp_purge_jobhistory,Yes,,4d17445c-f488-4d7b-ab0c-69e08e3a21b0,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
working on TDMSQL07,Success,DM\svc_dbmaint,StatisticsOptimize - USER_DATABASES,Yes,10/23/2017 2:00,b1060481-9531-456d-a44e-769185fd7661,No description available.,3/27/2017 13:33,3/27/2017 13:33,master
TDMSQL07,Success,DM\svc_dbmaint,StatisticsOptimize - USER_DATABASES,Yes,10/23/2017 2:00,b1060481-9531-456d-a44e-769185fd7661,No description available.,3/27/2017 13:33,3/27/2017 13:33,master
working on TDMSQL07,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,No,,940ba326-3854-4cae-ba34-832b758901b2,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:19,master
TDMSQL07,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,No,,940ba326-3854-4cae-ba34-832b758901b2,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:19,master
working on TDMSQL07,Never Ran,sa,CommandLog Cleanup,Yes,,344ddce0-05c3-4712-b653-859cac824705,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
TDMSQL07,Never Ran,sa,CommandLog Cleanup,Yes,,344ddce0-05c3-4712-b653-859cac824705,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
working on TDMSQL07,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,No,,cbec8d5a-b43d-45b2-81e3-a6cdfaf67cc6,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:18,master
TDMSQL07,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,No,,cbec8d5a-b43d-45b2-81e3-a6cdfaf67cc6,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:18,master
working on TDMSQL07,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,No,,2bf97d1d-bd12-4fe5-afe0-b4f41ac1ddcb,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:18,master
TDMSQL07,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,No,,2bf97d1d-bd12-4fe5-afe0-b4f41ac1ddcb,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:18,master
working on TDMSQL07,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,No,,302fda5e-b336-4065-bebc-cd099c4d91b5,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:18,master
TDMSQL07,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,No,,302fda5e-b336-4065-bebc-cd099c4d91b5,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:18,master
working on TDMSQL07,Never Ran,sa,sp_delete_backuphistory,Yes,,ae90c2f2-3729-49b0-aafa-d1c37b30428b,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
TDMSQL07,Never Ran,sa,sp_delete_backuphistory,Yes,,ae90c2f2-3729-49b0-aafa-d1c37b30428b,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
working on TDMSQL07,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,a822b1eb-d029-4d05-860c-d408308669de,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
TDMSQL07,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,a822b1eb-d029-4d05-860c-d408308669de,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
working on TDMSQL07,Never Ran,sa,Output File Cleanup,Yes,,838aa4d9-0a8a-4edc-8a88-e102933d2bfa,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
TDMSQL07,Never Ran,sa,Output File Cleanup,Yes,,838aa4d9-0a8a-4edc-8a88-e102933d2bfa,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
working on TDMSQL07,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,31772072-7528-4452-a863-f1db667dbf54,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
TDMSQL07,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,31772072-7528-4452-a863-f1db667dbf54,Source: http://ola.hallengren.com,2/26/2016 14:08,2/26/2016 14:08,master
working on TDMSQL09,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,Yes,,71b62989-1957-4176-a558-1564ad481e74,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,Yes,,71b62989-1957-4176-a558-1564ad481e74,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Never Ran,sa,sp_purge_jobhistory,Yes,,eb6b0bb6-3918-4688-857d-2d252ba325c5,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,sp_purge_jobhistory,Yes,,eb6b0bb6-3918-4688-857d-2d252ba325c5,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,8c4dd6a0-ec04-41f0-9281-513a4ef3c9df,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,8c4dd6a0-ec04-41f0-9281-513a4ef3c9df,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Success,sa,syspolicy_purge_history,Yes,6/20/2015 2:00,d2794322-75dc-4ae5-9948-6635942df17b,No description available.,5/11/2015 11:21,5/11/2015 11:21,master
TDMSQL09,Success,sa,syspolicy_purge_history,Yes,6/20/2015 2:00,d2794322-75dc-4ae5-9948-6635942df17b,No description available.,5/11/2015 11:21,5/11/2015 11:21,master
working on TDMSQL09,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,19c2b755-b55e-45de-acff-79ac0f07a619,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,19c2b755-b55e-45de-acff-79ac0f07a619,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Never Ran,sa,sp_delete_backuphistory,Yes,,60f46075-8a53-429d-a9af-811da25f33ed,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,sp_delete_backuphistory,Yes,,60f46075-8a53-429d-a9af-811da25f33ed,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,Yes,,538381d5-5da0-4af9-8ad6-8b8687876666,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,Yes,,538381d5-5da0-4af9-8ad6-8b8687876666,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,Yes,,e7a7671d-9003-4add-9e5b-96b56722cbc5,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,Yes,,e7a7671d-9003-4add-9e5b-96b56722cbc5,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on QDMSQL14,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,b8916450-ea98-4a7a-813a-f6bce246b605,Source: https://ola.hallengren.com,3/11/2016 11:24,3/11/2016 11:24,master
QDMSQL14,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,b8916450-ea98-4a7a-813a-f6bce246b605,Source: https://ola.hallengren.com,3/11/2016 11:24,3/11/2016 11:24,master
working on TDMSQL09,Never Ran,sa,Output File Cleanup,Yes,,d4c7982f-3f74-4fa3-b9a0-a068ce22f7ff,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,Output File Cleanup,Yes,,d4c7982f-3f74-4fa3-b9a0-a068ce22f7ff,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,Yes,,976c19cf-1e78-4c75-82c1-cdd80198e131,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,Yes,,976c19cf-1e78-4c75-82c1-cdd80198e131,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Never Ran,sa,CommandLog Cleanup,Yes,,573072e5-0ecb-480e-9f84-d755989c1213,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,CommandLog Cleanup,Yes,,573072e5-0ecb-480e-9f84-d755989c1213,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL09,Success,sa,Remove Posted PJOURNALs From All Companies,Yes,6/20/2015 17:30,f2babb2e-f312-415f-99dd-ed572ad3f4f9,Periodically calls procedure to delete PJOURNAL rows that are ready for removal from each company,6/16/2015 10:25,6/16/2015 10:25,master
TDMSQL09,Success,sa,Remove Posted PJOURNALs From All Companies,Yes,6/20/2015 17:30,f2babb2e-f312-415f-99dd-ed572ad3f4f9,Periodically calls procedure to delete PJOURNAL rows that are ready for removal from each company,6/16/2015 10:25,6/16/2015 10:25,master
working on TDMSQL12,Success,,CDW_TDMSQL01_TDMSQL01_2,No,7/15/2013 11:35,ddf205ad-6be9-402e-a7b9-2074eafc30ce,No description available.,7/15/2013 11:35,2/27/2015 15:43,
TDMSQL12,Success,,CDW_TDMSQL01_TDMSQL01_2,No,7/15/2013 11:35,ddf205ad-6be9-402e-a7b9-2074eafc30ce,No description available.,7/15/2013 11:35,2/27/2015 15:43,
working on TDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,811e5be5-d0d6-4ebc-bd2b-4563e6537d1d,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
TDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,811e5be5-d0d6-4ebc-bd2b-4563e6537d1d,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
working on TDMSQL07,Success,sa,IndexOptimize - USER_DATABASES,Yes,10/23/2017 1:00,cc8972ad-edab-4fe7-bacb-5e71e488499f,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:33,master
TDMSQL07,Success,sa,IndexOptimize - USER_DATABASES,Yes,10/23/2017 1:00,cc8972ad-edab-4fe7-bacb-5e71e488499f,Source: http://ola.hallengren.com,2/26/2016 14:08,3/27/2017 13:33,master
working on TDMSQL12,Never Ran,sa,sp_delete_backuphistory,No,,47e99ea7-51dc-4a29-b6ea-51b81b176f18,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:44,master
TDMSQL12,Never Ran,sa,sp_delete_backuphistory,No,,47e99ea7-51dc-4a29-b6ea-51b81b176f18,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:44,master
working on TDMSQL12,Never Ran,sa,CommandLog Cleanup,No,,9dd7f8be-4d20-4b00-b824-5274f692b9fa,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:43,master
TDMSQL12,Never Ran,sa,CommandLog Cleanup,No,,9dd7f8be-4d20-4b00-b824-5274f692b9fa,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:43,master
working on TDMSQL12,Never Ran,sa,sp_purge_jobhistory,No,,e6fe1960-ef93-4cf6-b363-54f1c6ed0f2a,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:44,master
TDMSQL12,Never Ran,sa,sp_purge_jobhistory,No,,e6fe1960-ef93-4cf6-b363-54f1c6ed0f2a,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:44,master
working on TDMSQL12,Never Ran,sa,Output File Cleanup,No,,1a1fa865-ca9e-4d7c-a88b-567ef9f0f5bd,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:44,master
TDMSQL12,Never Ran,sa,Output File Cleanup,No,,1a1fa865-ca9e-4d7c-a88b-567ef9f0f5bd,Source: https://ola.hallengren.com,2/16/2015 11:09,2/27/2015 15:44,master
working on TDMSQL12,Failed,DM\svc_dbmaint,Check_Database_Integrity.Subplan 1,Yes,4/18/2015 4:00,bd0d407c-4d6e-4fdf-a5fe-62b0640d797b,No description available.,10/23/2013 15:25,11/24/2014 10:08,master
TDMSQL12,Failed,DM\svc_dbmaint,Check_Database_Integrity.Subplan 1,Yes,4/18/2015 4:00,bd0d407c-4d6e-4fdf-a5fe-62b0640d797b,No description available.,10/23/2013 15:25,11/24/2014 10:08,master
working on TDMSQL12,Failed,sa,DO NOT RUN CBS_Reconcilitation_Data_Sync,No,2/27/2015 7:00,2889ff39-331e-47e7-b50d-6e71ca8a242f,This job syncs the data from the SIT data from Calypso and Bankmate.,3/7/2014 11:19,2/27/2015 15:43,master
TDMSQL12,Failed,sa,DO NOT RUN CBS_Reconcilitation_Data_Sync,No,2/27/2015 7:00,2889ff39-331e-47e7-b50d-6e71ca8a242f,This job syncs the data from the SIT data from Calypso and Bankmate.,3/7/2014 11:19,2/27/2015 15:43,master
working on TDMSQL12,Failed,,CDW_TDMSQL01_TDMSQL01_1,No,7/15/2013 11:33,efeb77ea-989b-4aa8-a601-6f29132185a5,No description available.,7/15/2013 11:33,2/27/2015 15:43,
TDMSQL12,Failed,,CDW_TDMSQL01_TDMSQL01_1,No,7/15/2013 11:33,efeb77ea-989b-4aa8-a601-6f29132185a5,No description available.,7/15/2013 11:33,2/27/2015 15:43,
working on TDMSQL12,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,Yes,,690bbde8-e25d-4958-b7e4-7b07b7ac5720,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
TDMSQL12,Never Ran,sa,DatabaseBackup - SYSTEM_DATABASES - FULL,Yes,,690bbde8-e25d-4958-b7e4-7b07b7ac5720,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
working on TDMSQL12,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,Yes,,c8de3718-d6da-4ba9-8b97-991464788f39,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
TDMSQL12,Never Ran,sa,DatabaseBackup - USER_DATABASES - LOG,Yes,,c8de3718-d6da-4ba9-8b97-991464788f39,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
working on TDMSQL12,Success,,CDW_TDMSQL01_TDMSQL01_0,No,7/15/2013 11:28,f5879c4c-0ac6-4578-a959-9a01370ad989,No description available.,7/15/2013 11:28,2/27/2015 15:43,
TDMSQL12,Success,,CDW_TDMSQL01_TDMSQL01_0,No,7/15/2013 11:28,f5879c4c-0ac6-4578-a959-9a01370ad989,No description available.,7/15/2013 11:28,2/27/2015 15:43,
working on TDMSQL12,Success,DM\dataware,Long_io_monitor_eventvwr.vbs,No,2/27/2015 15:40,4011ce9c-d9bd-49e0-9dc6-a67d1fc71d8b,C:\Program Files (x86)\Microsoft SQL Server\scripts\monitoring\Long_io_monitor_eventvwr.vbs.  Job monitors long io from eventvwr.  The goal is to coorelate these to the disk subsystem to determine if it is an issue or if there is an app causing it to be an issue.,8/16/2012 6:50,2/27/2015 15:43,master
TDMSQL12,Success,DM\dataware,Long_io_monitor_eventvwr.vbs,No,2/27/2015 15:40,4011ce9c-d9bd-49e0-9dc6-a67d1fc71d8b,C:\Program Files (x86)\Microsoft SQL Server\scripts\monitoring\Long_io_monitor_eventvwr.vbs.  Job monitors long io from eventvwr.  The goal is to coorelate these to the disk subsystem to determine if it is an issue or if there is an app causing it to be an issue.,8/16/2012 6:50,2/27/2015 15:43,master
working on TDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,f393c265-f8d6-4b60-9fd6-a9e72afeac0e,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
TDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,f393c265-f8d6-4b60-9fd6-a9e72afeac0e,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
working on TDMSQL12,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,Yes,,211061a5-fade-48c6-bec6-b08395c16a4c,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
TDMSQL12,Never Ran,sa,DatabaseBackup - USER_DATABASES - FULL,Yes,,211061a5-fade-48c6-bec6-b08395c16a4c,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
working on TDMSQL12,Never Ran,DM\dataware,QRM_HMBS_AMORT_SCHEDULE,Yes,,c4bbaf63-c227-4b31-a198-b3d831a4464c,No description available.,3/5/2015 13:31,3/5/2015 13:31,master
TDMSQL12,Never Ran,DM\dataware,QRM_HMBS_AMORT_SCHEDULE,Yes,,c4bbaf63-c227-4b31-a198-b3d831a4464c,No description available.,3/5/2015 13:31,3/5/2015 13:31,master
working on TDMSQL12,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,Yes,,c5728df2-52bb-4951-8186-b42f1d3c399e,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
TDMSQL12,Never Ran,sa,DatabaseBackup - USER_DATABASES - DIFF,Yes,,c5728df2-52bb-4951-8186-b42f1d3c399e,Source: https://ola.hallengren.com,2/16/2015 11:09,2/16/2015 11:09,master
working on TDMSQL09,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,226e9a11-4f21-4275-89ae-9aba48292648,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
TDMSQL09,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,226e9a11-4f21-4275-89ae-9aba48292648,Source: https://ola.hallengren.com,3/17/2016 15:20,3/17/2016 15:20,master
working on TDMSQL12,Failed,sa,syspolicy_purge_history,Yes,3/5/2015 2:00,0d5e6754-6142-4fb5-ac2b-eff721d9f36d,No description available.,3/24/2010 10:22,3/24/2010 10:22,master
TDMSQL12,Failed,sa,syspolicy_purge_history,Yes,3/5/2015 2:00,0d5e6754-6142-4fb5-ac2b-eff721d9f36d,No description available.,3/24/2010 10:22,3/24/2010 10:22,master
working on TDMSQL12,Success,sa,syspolicy_purge_history,Yes,4/18/2015 2:00,0d5e6754-6142-4fb5-ac2b-eff721d9f36d,No description available.,3/24/2010 10:22,3/24/2010 10:22,master
TDMSQL12,Success,sa,syspolicy_purge_history,Yes,4/18/2015 2:00,0d5e6754-6142-4fb5-ac2b-eff721d9f36d,No description available.,3/24/2010 10:22,3/24/2010 10:22,master
working on TDMSQL13,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,9fe00398-cdb1-4daa-90ee-df9408803068,No description available.,10/26/2016 21:32,10/26/2016 21:32,master
TDMSQL13,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,9fe00398-cdb1-4daa-90ee-df9408803068,No description available.,10/26/2016 21:32,10/26/2016 21:32,master
working on TDMSQL13,Success,sa,SQLsecure Grooming Job,Yes,10/23/2017 0:00,0f655c0a-c998-4a41-8dca-ffec77564250,Deletes all SQLsecure snapshots where the server no longer exists or that are older than the server data retention period.,9/7/2017 14:21,9/7/2017 14:21,master
